Day,Month,High(°F),Low(°F),Precip.month(inch),Precip.year(inch),Snowmonth(inch),Snowyear(inch),City,State
20,jul,65.1,52.8,1.02,42.87,0,0.51,Long Beach,Washington
21,jul,65.2,52.9,1.06,42.91,0,0.51,Long Beach,Washington
22,jul,65.2,52.9,1.1,42.95,0,0.51,Long Beach,Washington
23,jul,65.2,52.9,1.14,42.99,0,0.51,Long Beach,Washington
24,jul,65.3,53,1.18,43.03,0,0.51,Long Beach,Washington
25,jul,65.3,53,1.22,43.07,0,0.51,Long Beach,Washington
26,jul,65.4,53,1.26,43.11,0,0.51,Long Beach,Washington
27,jul,65.4,53,1.3,43.15,0,0.51,Long Beach,Washington
28,jul,65.4,53,1.34,43.19,0,0.51,Long Beach,Washington
29,jul,65.4,53,1.38,43.23,0,0.51,Long Beach,Washington
30,jul,65.5,53,1.42,43.27,0,0.51,Long Beach,Washington
31,jul,65.5,52.9,1.46,43.27,0,0.51,Long Beach,Washington
1,aug,65.5,52.9,0.04,43.31,0,0.51,Long Beach,Washington
2,aug,65.5,52.9,0.08,43.35,0,0.51,Long Beach,Washington
3,aug,65.5,52.9,0.12,43.39,0,0.51,Long Beach,Washington
4,aug,65.5,52.8,0.16,43.43,0,0.51,Long Beach,Washington
5,aug,65.6,52.8,0.2,43.46,0,0.51,Long Beach,Washington
6,aug,65.6,52.7,0.24,43.5,0,0.51,Long Beach,Washington
7,aug,65.6,52.7,0.28,43.54,0,0.51,Long Beach,Washington
8,aug,65.6,52.6,0.31,43.58,0,0.51,Long Beach,Washington
9,aug,65.7,52.6,0.35,43.62,0,0.51,Long Beach,Washington
10,aug,65.7,52.5,0.39,43.66,0,0.51,Long Beach,Washington
11,aug,65.7,52.5,0.43,43.7,0,0.51,Long Beach,Washington
12,aug,65.7,52.4,0.47,43.78,0,0.51,Long Beach,Washington
13,aug,65.8,52.3,0.55,43.82,0,0.51,Long Beach,Washington
14,aug,65.8,52.3,0.59,43.86,0,0.51,Long Beach,Washington
15,aug,65.8,52.2,0.63,43.94,0,0.51,Long Beach,Washington
16,aug,65.9,52.1,0.71,43.98,0,0.51,Long Beach,Washington
17,aug,65.9,52,0.75,44.02,0,0.51,Long Beach,Washington
18,aug,65.9,52,0.83,44.09,0,0.51,Long Beach,Washington
19,aug,66,51.9,0.87,44.13,0,0.51,Long Beach,Washington
20,aug,66,51.8,0.94,44.21,0,0.51,Long Beach,Washington
21,aug,66.1,51.7,0.98,44.25,0,0.51,Long Beach,Washington
22,aug,66.1,51.6,1.06,44.33,0,0.51,Long Beach,Washington
23,aug,66.1,51.5,1.1,44.41,0,0.51,Long Beach,Washington
24,aug,66.2,51.4,1.18,44.45,0,0.51,Long Beach,Washington
25,aug,66.2,51.3,1.22,44.53,0,0.51,Long Beach,Washington
26,aug,66.3,51.2,1.3,44.57,0,0.51,Long Beach,Washington
27,aug,66.3,51.1,1.38,44.65,0,0.51,Long Beach,Washington
28,aug,66.3,51,1.46,44.72,0,0.51,Long Beach,Washington
29,aug,66.4,50.9,1.5,44.8,0,0.51,Long Beach,Washington
30,aug,66.4,50.7,1.57,44.84,0,0.51,Long Beach,Washington
31,aug,66.4,50.6,1.65,44.92,0,0.51,Long Beach,Washington
1,sep,66.4,50.5,0.08,45,0,0.51,Long Beach,Washington
2,sep,66.4,50.4,0.16,45.08,0,0.51,Long Beach,Washington
3,sep,66.5,50.2,0.2,45.16,0,0.51,Long Beach,Washington
4,sep,66.5,50.1,0.28,45.24,0,0.51,Long Beach,Washington
5,sep,66.5,50,0.35,45.31,0,0.51,Long Beach,Washington
6,sep,66.4,49.8,0.43,45.35,0,0.51,Long Beach,Washington
7,sep,66.4,49.7,0.51,45.43,0,0.51,Long Beach,Washington
8,sep,66.4,49.5,0.55,45.51,0,0.51,Long Beach,Washington
9,sep,66.4,49.3,0.63,45.59,0,0.51,Long Beach,Washington
10,sep,66.3,49.2,0.71,45.67,0,0.51,Long Beach,Washington
11,sep,66.3,49,0.79,45.71,0,0.51,Long Beach,Washington
12,sep,66.2,48.8,0.87,45.79,0,0.51,Long Beach,Washington
13,sep,66.2,48.7,0.94,45.87,0,0.51,Long Beach,Washington
14,sep,66.1,48.5,1.02,45.94,0,0.51,Long Beach,Washington
15,sep,66,48.3,1.06,46.02,0,0.51,Long Beach,Washington
16,sep,65.9,48.1,1.14,46.1,0,0.51,Long Beach,Washington
17,sep,65.8,47.9,1.22,46.18,0,0.51,Long Beach,Washington
18,sep,65.7,47.7,1.34,46.26,0,0.51,Long Beach,Washington
19,sep,65.6,47.5,1.42,46.34,0,0.51,Long Beach,Washington
20,sep,65.4,47.3,1.5,46.46,0,0.51,Long Beach,Washington
21,sep,65.3,47.1,1.57,46.54,0,0.51,Long Beach,Washington
22,sep,65.1,46.9,1.69,46.61,0,0.51,Long Beach,Washington
23,sep,65,46.7,1.77,46.73,0,0.51,Long Beach,Washington
24,sep,64.8,46.5,1.89,46.81,0,0.51,Long Beach,Washington
25,sep,64.6,46.3,2.01,46.93,0,0.51,Long Beach,Washington
26,sep,64.4,46.1,2.13,47.05,0,0.51,Long Beach,Washington
27,sep,64.2,46,2.24,47.17,0,0.51,Long Beach,Washington
28,sep,64,45.8,2.32,47.28,0,0.51,Long Beach,Washington
29,sep,63.8,45.6,2.44,47.4,0,0.51,Long Beach,Washington
30,sep,63.6,45.4,2.6,47.52,0,0.51,Long Beach,Washington
1,oct,63.3,45.2,0.16,47.68,0,0.51,Long Beach,Washington
2,oct,63.1,45,0.31,47.83,0,0.51,Long Beach,Washington
3,oct,62.9,44.8,0.43,47.95,0,0.51,Long Beach,Washington
4,oct,62.6,44.6,0.59,48.15,0,0.51,Long Beach,Washington
5,oct,62.4,44.5,0.79,48.31,0,0.51,Long Beach,Washington
6,oct,62.1,44.3,0.94,48.46,0,0.51,Long Beach,Washington
7,oct,61.9,44.1,1.1,48.62,0,0.51,Long Beach,Washington
8,oct,61.6,44,1.3,48.82,0,0.51,Long Beach,Washington
9,oct,61.4,43.8,1.5,49.02,0,0.51,Long Beach,Washington
10,oct,61.1,43.7,1.69,49.21,0,0.51,Long Beach,Washington
11,oct,60.8,43.6,1.89,49.41,0,0.51,Long Beach,Washington
12,oct,60.6,43.4,2.13,49.65,0,0.51,Long Beach,Washington
13,oct,60.3,43.3,2.32,49.84,0,0.51,Long Beach,Washington
14,oct,60,43.2,2.56,50.08,0,0.51,Long Beach,Washington
15,oct,59.8,43,2.8,50.31,0,0.51,Long Beach,Washington
16,oct,59.5,42.9,3.03,50.55,0,0.51,Long Beach,Washington
17,oct,59.2,42.8,3.27,50.79,0,0.51,Long Beach,Washington
18,oct,59,42.7,3.5,51.02,0,0.51,Long Beach,Washington
19,oct,58.7,42.6,3.78,51.3,0,0.51,Long Beach,Washington
20,oct,58.4,42.5,4.02,51.54,0,0.51,Long Beach,Washington
21,oct,58.2,42.4,4.29,51.81,0,0.51,Long Beach,Washington
22,oct,57.9,42.3,4.57,52.09,0,0.51,Long Beach,Washington
23,oct,57.6,42.2,4.84,52.36,0,0.51,Long Beach,Washington
24,oct,57.4,42.2,5.12,52.64,0,0.51,Long Beach,Washington
25,oct,57.1,42.1,5.39,52.91,0,0.51,Long Beach,Washington
26,oct,56.9,42,5.67,53.19,0,0.51,Long Beach,Washington
27,oct,56.6,41.9,5.94,53.46,0,0.51,Long Beach,Washington
28,oct,56.4,41.8,6.26,53.78,0,0.51,Long Beach,Washington
29,oct,56.1,41.7,6.54,54.06,0,0.51,Long Beach,Washington
30,oct,55.9,41.7,6.85,54.41,0,0.51,Long Beach,Washington
31,oct,55.6,41.6,7.2,54.72,0,0.51,Long Beach,Washington
1,nov,55.4,41.5,0.31,55.04,0,0.51,Long Beach,Washington
2,nov,55.1,41.4,0.67,55.35,0,0.51,Long Beach,Washington
3,nov,54.9,41.3,0.98,55.71,0,0.51,Long Beach,Washington
4,nov,54.7,41.2,1.34,56.02,0,0.51,Long Beach,Washington
5,nov,54.4,41.1,1.65,56.38,0,0.51,Long Beach,Washington
6,nov,54.2,41,2.01,56.73,0,0.51,Long Beach,Washington
7,nov,54,40.9,2.36,57.09,0,0.51,Long Beach,Washington
8,nov,53.7,40.8,2.72,57.44,0,0.51,Long Beach,Washington
9,nov,53.5,40.6,3.11,57.83,0,0.51,Long Beach,Washington
10,nov,53.3,40.5,3.5,58.23,0,0.51,Long Beach,Washington
11,nov,53,40.4,3.9,58.58,0,0.51,Long Beach,Washington
12,nov,52.8,40.3,4.29,59.02,0,0.51,Long Beach,Washington
13,nov,52.6,40.1,4.69,59.41,0,0.51,Long Beach,Washington
14,nov,52.3,40,5.08,59.8,0,0.51,Long Beach,Washington
15,nov,52.1,39.8,5.47,60.2,0,0.51,Long Beach,Washington
16,nov,51.9,39.7,5.91,60.63,0,0.51,Long Beach,Washington
17,nov,51.7,39.5,6.34,61.06,0,0.51,Long Beach,Washington
18,nov,51.5,39.3,6.77,61.5,0,0.51,Long Beach,Washington
19,nov,51.3,39.2,7.24,61.97,0,0.51,Long Beach,Washington
20,nov,51,39,7.68,62.4,0,0.51,Long Beach,Washington
21,nov,50.8,38.8,8.15,62.83,0,0.51,Long Beach,Washington
22,nov,50.6,38.7,8.58,63.31,0,0.51,Long Beach,Washington
23,nov,50.4,38.5,9.02,63.74,0,0.51,Long Beach,Washington
24,nov,50.2,38.3,9.49,64.21,0,0.51,Long Beach,Washington
25,nov,50,38.1,9.96,64.69,0,0.51,Long Beach,Washington
26,nov,49.9,38,10.43,65.16,0,0.51,Long Beach,Washington
27,nov,49.7,37.8,10.87,65.59,0,0.51,Long Beach,Washington
28,nov,49.5,37.6,11.34,66.06,0,0.51,Long Beach,Washington
29,nov,49.3,37.4,11.81,66.54,0,0.51,Long Beach,Washington
30,nov,49.2,37.3,12.24,66.97,0,0.51,Long Beach,Washington
1,dec,49,37.1,0.43,67.4,0,0.51,Long Beach,Washington
2,dec,48.8,37,0.87,67.83,0,0.51,Long Beach,Washington
3,dec,48.7,36.8,1.3,68.31,0,0.51,Long Beach,Washington
4,dec,48.5,36.7,1.73,68.7,0,0.51,Long Beach,Washington
5,dec,48.4,36.5,2.17,69.13,0,0.51,Long Beach,Washington
6,dec,48.3,36.4,2.6,69.57,0,0.51,Long Beach,Washington
7,dec,48.2,36.3,2.99,69.96,0,0.51,Long Beach,Washington
8,dec,48.1,36.2,3.43,70.39,0,0.51,Long Beach,Washington
9,dec,48,36.1,3.82,70.79,0,0.51,Long Beach,Washington
10,dec,47.9,36,4.17,71.14,0,0.51,Long Beach,Washington
11,dec,47.8,35.9,4.57,71.54,0,0.51,Long Beach,Washington
12,dec,47.7,35.9,4.92,71.89,0,0.59,Long Beach,Washington
13,dec,47.6,35.8,5.28,72.28,0,0.59,Long Beach,Washington
14,dec,47.6,35.8,5.67,72.64,0,0.59,Long Beach,Washington
15,dec,47.5,35.7,6.02,72.99,0.12,0.59,Long Beach,Washington
16,dec,47.5,35.7,6.38,73.35,0.12,0.59,Long Beach,Washington
17,dec,47.4,35.7,6.69,73.7,0.12,0.59,Long Beach,Washington
18,dec,47.4,35.7,7.05,74.06,0.12,0.59,Long Beach,Washington
19,dec,47.4,35.7,7.4,74.41,0.12,0.59,Long Beach,Washington
20,dec,47.4,35.7,7.76,74.72,0.12,0.59,Long Beach,Washington
21,dec,47.4,35.7,8.11,75.08,0.12,0.59,Long Beach,Washington
22,dec,47.4,35.8,8.46,75.43,0.12,0.59,Long Beach,Washington
23,dec,47.4,35.8,8.82,75.79,0.12,0.59,Long Beach,Washington
24,dec,47.4,35.9,9.17,76.14,0.12,0.59,Long Beach,Washington
25,dec,47.5,35.9,9.53,76.5,0.12,0.59,Long Beach,Washington
26,dec,47.5,36,9.88,76.85,0.12,0.59,Long Beach,Washington
27,dec,47.5,36.1,10.24,77.24,0.12,0.59,Long Beach,Washington
28,dec,47.6,36.1,10.59,77.6,0.12,0.59,Long Beach,Washington
29,dec,47.6,36.2,10.98,77.95,0.12,0.59,Long Beach,Washington
30,dec,47.7,36.3,11.34,78.31,0.12,0.59,Long Beach,Washington
31,dec,47.7,36.4,11.65,78.66,0.12,0.59,Long Beach,Washington
1,jan,35.8,24.5,0.39,0.39,1.1,1.1,Longmire,Washington
2,jan,35.9,24.6,0.75,0.75,2.09,2.09,Longmire,Washington
3,jan,36,24.7,1.14,1.14,3.19,3.19,Longmire,Washington
4,jan,36,24.8,1.54,1.54,4.21,4.21,Longmire,Washington
5,jan,36.1,24.9,1.89,1.89,5.2,5.2,Longmire,Washington
6,jan,36.2,25,2.28,2.28,6.18,6.18,Longmire,Washington
7,jan,36.3,25.1,2.68,2.68,7.2,7.2,Longmire,Washington
8,jan,36.4,25.1,3.03,3.03,8.19,8.19,Longmire,Washington
9,jan,36.5,25.2,3.43,3.43,9.21,9.21,Longmire,Washington
10,jan,36.6,25.3,3.82,3.82,10.12,10.12,Longmire,Washington
11,jan,36.7,25.4,4.21,4.21,11.1,11.1,Longmire,Washington
12,jan,36.8,25.4,4.65,4.65,12.01,12.01,Longmire,Washington
13,jan,36.9,25.5,5.04,5.04,12.91,12.91,Longmire,Washington
14,jan,37,25.6,5.43,5.43,13.82,13.82,Longmire,Washington
15,jan,37.1,25.6,5.83,5.83,14.8,14.8,Longmire,Washington
16,jan,37.2,25.6,6.22,6.22,15.71,15.71,Longmire,Washington
17,jan,37.3,25.7,6.65,6.65,16.69,16.69,Longmire,Washington
18,jan,37.4,25.7,7.05,7.05,17.72,17.72,Longmire,Washington
19,jan,37.5,25.7,7.44,7.44,18.7,18.7,Longmire,Washington
20,jan,37.6,25.7,7.83,7.83,19.61,19.61,Longmire,Washington
21,jan,37.7,25.8,8.23,8.23,20.51,20.51,Longmire,Washington
22,jan,37.8,25.8,8.62,8.62,21.5,21.5,Longmire,Washington
23,jan,37.9,25.7,8.98,8.98,22.4,22.4,Longmire,Washington
24,jan,38,25.7,9.29,9.29,23.31,23.31,Longmire,Washington
25,jan,38.1,25.7,9.65,9.65,24.29,24.29,Longmire,Washington
26,jan,38.2,25.7,10,10,25.2,25.2,Longmire,Washington
27,jan,38.3,25.7,10.31,10.31,26.18,26.18,Longmire,Washington
28,jan,38.4,25.6,10.67,10.67,27.09,27.09,Longmire,Washington
29,jan,38.5,25.6,11.02,11.02,27.99,27.99,Longmire,Washington
30,jan,38.6,25.6,11.38,11.38,29.02,29.02,Longmire,Washington
31,jan,38.7,25.5,11.69,11.69,29.88,29.88,Longmire,Washington
1,feb,38.8,25.5,0.31,12.01,0.91,30.79,Longmire,Washington
2,feb,38.9,25.4,0.59,12.28,1.81,31.69,Longmire,Washington
3,feb,39,25.4,0.91,12.6,2.6,32.52,Longmire,Washington
4,feb,39.1,25.3,1.18,12.91,3.5,33.39,Longmire,Washington
5,feb,39.2,25.3,1.5,13.23,4.29,34.21,Longmire,Washington
6,feb,39.3,25.2,1.81,13.54,5.2,35.12,Longmire,Washington
7,feb,39.5,25.2,2.13,13.86,5.98,35.91,Longmire,Washington
8,feb,39.6,25.1,2.44,14.13,6.81,36.69,Longmire,Washington
9,feb,39.7,25.1,2.76,14.45,7.72,37.6,Longmire,Washington
10,feb,39.8,25.1,3.07,14.76,8.58,38.5,Longmire,Washington
11,feb,40,25,3.35,15.08,9.41,39.29,Longmire,Washington
12,feb,40.1,25,3.66,15.35,10.2,40.12,Longmire,Washington
13,feb,40.3,25,3.94,15.67,10.98,40.91,Longmire,Washington
14,feb,40.4,25,4.21,15.94,11.81,41.69,Longmire,Washington
15,feb,40.6,25,4.49,16.18,12.52,42.4,Longmire,Washington
16,feb,40.7,25,4.72,16.46,13.19,43.11,Longmire,Washington
17,feb,40.9,25,5,16.69,13.9,43.82,Longmire,Washington
18,feb,41,25,5.28,16.97,14.61,44.49,Longmire,Washington
19,feb,41.2,25.1,5.51,17.24,15.31,45.2,Longmire,Washington
20,feb,41.4,25.1,5.79,17.52,15.98,45.91,Longmire,Washington
21,feb,41.5,25.1,6.06,17.8,16.81,46.69,Longmire,Washington
22,feb,41.7,25.2,6.34,18.03,17.52,47.4,Longmire,Washington
23,feb,41.9,25.2,6.61,18.31,18.31,48.19,Longmire,Washington
24,feb,42.1,25.3,6.85,18.58,19.02,48.9,Longmire,Washington
25,feb,42.2,25.4,7.13,18.86,19.69,49.61,Longmire,Washington
26,feb,42.4,25.5,7.4,19.09,20.51,50.39,Longmire,Washington
27,feb,42.6,25.6,7.64,19.37,21.18,51.1,Longmire,Washington
28,feb,42.8,25.7,7.91,19.61,21.89,51.81,Longmire,Washington
29,feb,42.9,25.7,0,0,0,0,Longmire,Washington
1,mar,43,25.8,0.28,19.88,0.79,52.6,Longmire,Washington
2,mar,43.2,25.9,0.55,20.16,1.69,53.5,Longmire,Washington
3,mar,43.4,26,0.79,20.39,2.52,54.29,Longmire,Washington
4,mar,43.5,26.1,1.06,20.67,3.31,55.12,Longmire,Washington
5,mar,43.7,26.2,1.3,20.91,4.09,55.91,Longmire,Washington
6,mar,43.9,26.3,1.57,21.18,5,56.81,Longmire,Washington
7,mar,44.1,26.5,1.81,21.42,5.79,57.6,Longmire,Washington
8,mar,44.3,26.6,2.05,21.65,6.61,58.39,Longmire,Washington
9,mar,44.4,26.7,2.28,21.89,7.28,59.09,Longmire,Washington
10,mar,44.6,26.8,2.52,22.13,8.11,59.88,Longmire,Washington
11,mar,44.8,27,2.72,22.32,8.82,60.59,Longmire,Washington
12,mar,45,27.1,2.95,22.56,9.49,61.3,Longmire,Washington
13,mar,45.1,27.2,3.19,22.8,10.2,62.01,Longmire,Washington
14,mar,45.3,27.4,3.46,23.07,10.91,62.72,Longmire,Washington
15,mar,45.5,27.5,3.7,23.31,11.69,63.5,Longmire,Washington
16,mar,45.6,27.6,3.94,23.54,12.4,64.21,Longmire,Washington
17,mar,45.8,27.7,4.17,23.82,13.19,65,Longmire,Washington
18,mar,45.9,27.8,4.45,24.06,13.9,65.71,Longmire,Washington
19,mar,46.1,27.9,4.65,24.25,14.61,66.42,Longmire,Washington
20,mar,46.2,28.1,4.88,24.53,15.31,67.09,Longmire,Washington
21,mar,46.3,28.2,5.16,24.76,16.1,67.91,Longmire,Washington
22,mar,46.5,28.3,5.35,24.96,16.81,68.58,Longmire,Washington
23,mar,46.6,28.3,5.59,25.24,17.4,69.21,Longmire,Washington
24,mar,46.8,28.4,5.87,25.47,18.11,69.88,Longmire,Washington
25,mar,46.9,28.5,6.06,25.67,18.7,70.51,Longmire,Washington
26,mar,47,28.6,6.3,25.91,19.41,71.18,Longmire,Washington
27,mar,47.2,28.7,6.54,26.14,20,71.81,Longmire,Washington
28,mar,47.3,28.8,6.77,26.38,20.71,72.52,Longmire,Washington
29,mar,47.4,28.8,7.01,26.61,21.3,73.11,Longmire,Washington
30,mar,47.5,28.9,7.2,26.81,22.01,73.82,Longmire,Washington
31,mar,47.7,29,7.44,27.05,22.6,74.41,Longmire,Washington
1,apr,47.8,29,0.2,27.28,0.59,75,Longmire,Washington
2,apr,48,29.1,0.43,27.48,1.1,75.51,Longmire,Washington
3,apr,48.1,29.1,0.63,27.68,1.69,76.1,Longmire,Washington
4,apr,48.2,29.2,0.83,27.91,2.2,76.61,Longmire,Washington
5,apr,48.4,29.2,1.02,28.11,2.72,77.09,Longmire,Washington
6,apr,48.6,29.3,1.22,28.31,3.19,77.6,Longmire,Washington
7,apr,48.7,29.4,1.46,28.5,3.7,78.11,Longmire,Washington
8,apr,48.9,29.4,1.61,28.7,4.21,78.58,Longmire,Washington
9,apr,49,29.5,1.81,28.9,4.69,79.09,Longmire,Washington
10,apr,49.2,29.6,2.01,29.06,5.12,79.49,Longmire,Washington
11,apr,49.4,29.6,2.2,29.25,5.59,80,Longmire,Washington
12,apr,49.6,29.7,2.4,29.45,5.98,80.39,Longmire,Washington
13,apr,49.8,29.8,2.6,29.65,6.42,80.79,Longmire,Washington
14,apr,50,29.9,2.76,29.84,6.69,81.1,Longmire,Washington
15,apr,50.2,29.9,2.95,30.04,7.09,81.5,Longmire,Washington
16,apr,50.4,30,3.15,30.24,7.4,81.81,Longmire,Washington
17,apr,50.7,30.1,3.35,30.39,7.72,82.09,Longmire,Washington
18,apr,50.9,30.2,3.54,30.59,7.99,82.4,Longmire,Washington
19,apr,51.2,30.4,3.74,30.79,8.31,82.72,Longmire,Washington
20,apr,51.4,30.5,3.94,30.98,8.58,82.99,Longmire,Washington
21,apr,51.7,30.6,4.09,31.18,8.9,83.31,Longmire,Washington
22,apr,51.9,30.7,4.29,31.34,9.09,83.5,Longmire,Washington
23,apr,52.2,30.9,4.49,31.54,9.41,83.82,Longmire,Washington
24,apr,52.5,31,4.65,31.73,9.61,84.02,Longmire,Washington
25,apr,52.8,31.2,4.84,31.89,9.8,84.21,Longmire,Washington
26,apr,53.1,31.4,5.04,32.09,10,84.41,Longmire,Washington
27,apr,53.4,31.5,5.2,32.24,10.2,84.61,Longmire,Washington
28,apr,53.7,31.7,5.35,32.44,10.31,84.69,Longmire,Washington
29,apr,54,31.9,5.55,32.6,10.51,84.88,Longmire,Washington
30,apr,54.3,32.1,5.71,32.76,10.59,85,Longmire,Washington
1,may,54.6,32.3,0.16,32.95,0.12,85.12,Longmire,Washington
2,may,54.9,32.5,0.35,33.11,0.31,85.31,Longmire,Washington
3,may,55.2,32.7,0.51,33.27,0.39,85.39,Longmire,Washington
4,may,55.5,32.9,0.67,33.43,0.51,85.51,Longmire,Washington
5,may,55.8,33.2,0.83,33.62,0.59,85.59,Longmire,Washington
6,may,56.1,33.4,1.02,33.78,0.71,85.71,Longmire,Washington
7,may,56.4,33.6,1.18,33.98,0.79,85.79,Longmire,Washington
8,may,56.7,33.8,1.38,34.13,0.91,85.91,Longmire,Washington
9,may,57,34.1,1.54,34.29,0.98,85.98,Longmire,Washington
10,may,57.3,34.3,1.69,34.45,0.98,85.98,Longmire,Washington
11,may,57.6,34.5,1.85,34.61,1.1,86.1,Longmire,Washington
12,may,57.9,34.8,2.01,34.76,1.18,86.18,Longmire,Washington
13,may,58.2,35,2.17,34.92,1.18,86.18,Longmire,Washington
14,may,58.5,35.2,2.28,35.08,1.3,86.3,Longmire,Washington
15,may,58.8,35.5,2.44,35.2,1.3,86.3,Longmire,Washington
16,may,59,35.7,2.6,35.35,1.42,86.42,Longmire,Washington
17,may,59.3,35.9,2.76,35.51,1.42,86.42,Longmire,Washington
18,may,59.5,36.1,2.87,35.67,1.5,86.5,Longmire,Washington
19,may,59.8,36.4,3.03,35.79,1.5,86.5,Longmire,Washington
20,may,60,36.6,3.19,35.94,1.61,86.61,Longmire,Washington
21,may,60.3,36.8,3.31,36.1,1.61,86.61,Longmire,Washington
22,may,60.5,37,3.46,36.22,1.61,86.61,Longmire,Washington
23,may,60.7,37.2,3.62,36.38,1.61,86.61,Longmire,Washington
24,may,60.9,37.4,3.78,36.54,1.61,86.61,Longmire,Washington
25,may,61.1,37.6,3.9,36.69,1.61,86.61,Longmire,Washington
26,may,61.3,37.7,4.06,36.81,1.61,86.61,Longmire,Washington
27,may,61.6,37.9,4.21,36.97,1.69,86.69,Longmire,Washington
28,may,61.8,38.1,4.37,37.13,1.69,86.69,Longmire,Washington
29,may,61.9,38.3,4.53,37.28,1.69,86.69,Longmire,Washington
30,may,62.1,38.4,4.69,37.44,1.69,86.69,Longmire,Washington
31,may,62.3,38.6,4.84,37.6,1.69,86.69,Longmire,Washington
1,jun,62.5,38.8,0.16,37.76,0,86.69,Longmire,Washington
2,jun,62.7,38.9,0.31,37.91,0,86.69,Longmire,Washington
3,jun,62.9,39,0.47,38.07,0,86.69,Longmire,Washington
4,jun,63.1,39.2,0.63,38.23,0,86.69,Longmire,Washington
5,jun,63.3,39.3,0.79,38.39,0,86.69,Longmire,Washington
6,jun,63.5,39.5,0.94,38.54,0,86.69,Longmire,Washington
7,jun,63.6,39.6,1.1,38.7,0,86.69,Longmire,Washington
8,jun,63.8,39.7,1.26,38.86,0,86.69,Longmire,Washington
9,jun,64,39.9,1.42,39.02,0,86.69,Longmire,Washington
10,jun,64.2,40,1.54,39.13,0,86.69,Longmire,Washington
11,jun,64.5,40.1,1.69,39.29,0,86.69,Longmire,Washington
12,jun,64.7,40.3,1.85,39.45,0.12,86.81,Longmire,Washington
13,jun,64.9,40.4,1.97,39.57,0.12,86.81,Longmire,Washington
14,jun,65.1,40.5,2.13,39.72,0.12,86.81,Longmire,Washington
15,jun,65.3,40.7,2.24,39.84,0.12,86.81,Longmire,Washington
16,jun,65.6,40.8,2.36,39.96,0.12,86.81,Longmire,Washington
17,jun,65.8,41,2.52,40.12,0.12,86.81,Longmire,Washington
18,jun,66.1,41.1,2.64,40.24,0.12,86.81,Longmire,Washington
19,jun,66.3,41.2,2.76,40.35,0.12,86.81,Longmire,Washington
20,jun,66.6,41.4,2.87,40.47,0.12,86.81,Longmire,Washington
21,jun,66.9,41.5,2.99,40.59,0.12,86.81,Longmire,Washington
22,jun,67.2,41.7,3.11,40.71,0.12,86.81,Longmire,Washington
23,jun,67.5,41.8,3.23,40.83,0.12,86.81,Longmire,Washington
24,jun,67.8,42,3.35,40.94,0.12,86.81,Longmire,Washington
25,jun,68.1,42.2,3.43,41.02,0.12,86.81,Longmire,Washington
26,jun,68.4,42.3,3.5,41.1,0.12,86.81,Longmire,Washington
27,jun,68.7,42.5,3.62,41.22,0.12,86.81,Longmire,Washington
28,jun,69,42.6,3.7,41.3,0.12,86.81,Longmire,Washington
29,jun,69.3,42.8,3.78,41.38,0.12,86.81,Longmire,Washington
30,jun,69.6,43,3.86,41.46,0.12,86.81,Longmire,Washington
1,jul,70,43.2,0.08,41.54,0,86.81,Longmire,Washington
2,jul,70.3,43.3,0.16,41.61,0,86.81,Longmire,Washington
3,jul,70.6,43.5,0.24,41.69,0,86.81,Longmire,Washington
4,jul,71,43.7,0.28,41.73,0,86.81,Longmire,Washington
5,jul,71.3,43.8,0.35,41.81,0,86.81,Longmire,Washington
6,jul,71.6,44,0.43,41.89,0,86.81,Longmire,Washington
7,jul,71.9,44.2,0.47,41.93,0,86.81,Longmire,Washington
8,jul,72.2,44.4,0.55,42.01,0,86.81,Longmire,Washington
9,jul,72.5,44.5,0.59,42.05,0,86.81,Longmire,Washington
10,jul,72.8,44.7,0.67,42.13,0,86.81,Longmire,Washington
11,jul,73.1,44.8,0.71,42.17,0,86.81,Longmire,Washington
12,jul,73.4,45,0.79,42.24,0,86.81,Longmire,Washington
13,jul,73.7,45.1,0.83,42.28,0,86.81,Longmire,Washington
14,jul,74,45.3,0.91,42.36,0,86.81,Longmire,Washington
15,jul,74.2,45.4,0.94,42.4,0,86.81,Longmire,Washington
16,jul,74.5,45.6,0.98,42.44,0,86.81,Longmire,Washington
17,jul,74.7,45.7,1.02,42.52,0,86.81,Longmire,Washington
18,jul,74.9,45.8,1.1,42.56,0,86.81,Longmire,Washington
19,jul,75.1,45.9,1.14,42.6,0,86.81,Longmire,Washington
20,jul,75.3,46,1.18,42.64,0,86.81,Longmire,Washington
21,jul,75.5,46.1,1.22,42.68,0,86.81,Longmire,Washington
22,jul,75.7,46.2,1.26,42.72,0,86.81,Longmire,Washington
23,jul,75.8,46.3,1.3,42.76,0,86.81,Longmire,Washington
24,jul,75.9,46.3,1.34,42.8,0,86.81,Longmire,Washington
25,jul,76,46.4,1.38,42.83,0,86.81,Longmire,Washington
26,jul,76.1,46.4,1.42,42.87,0,86.81,Longmire,Washington
27,jul,76.2,46.5,1.46,42.91,0,86.81,Longmire,Washington
28,jul,76.3,46.5,1.5,42.95,0,86.81,Longmire,Washington
29,jul,76.3,46.5,1.54,42.99,0,86.81,Longmire,Washington
30,jul,76.4,46.5,1.57,43.03,0,86.81,Longmire,Washington
31,jul,76.4,46.5,1.61,43.07,0,86.81,Longmire,Washington
